apices,coty,leaves,flower,fruit,root
Solyc01g005020,12.3639493682443,11.7355629949038,16.7074917236395,22.5156361580775,40.4045129923884,49.3724437650856
Solyc01g005030,6.03960343029264,27.2552984558699,7.48204551093681,8.87244640445076,25.8218629336141,17.1910324950567
Solyc01g005040,2.13417237785498,0.464212296465547,1.8465870440747,0.215373311941583,0.304942306561353,0.116723358286106
Solyc01g005050,0,0,0.0172449861888174,62.0871279259849,0.391093569898788,0.340923103391021
Solyc01g005060,12.213049112865,2.40010272722728,2.16468439912387,5.47807394580484,10.3780995097521,3.25947870283968
Solyc01g005070,0.86794832224605,0.150343632924594,0.361320130727159,23.5607049761756,0.470156838899297,0.313772351814669
Solyc01g005080,12.6770671501866,13.0328653950825,14.340926714484,75.9326951003867,19.7451584910375,42.217600318276
Solyc01g005090,0,0,0,0,0.0360088448666665,31.0271904930766
Solyc01g005100,17.094809627387,6.55556912533182,10.7262215922689,13.71481279301,13.8245913670593,21.5374110227695
Solyc01g005110,25.8002354847499,2.56440891027973,11.9290607293958,32.2037613861837,20.1276234869925,31.3118540811166
Solyc01g005120,13.3865151096139,9.88331529305409,8.27139765990199,219.35020441868,11.9565799761756,70.6200599936355
Solyc01g005130,22.0472978196974,27.2576419131783,28.7973029237063,14.41345089501,27.320085285294,65.6001040310177
Solyc01g005140,0.0394305669593474,0.104622887846984,0.158850717529091,2.41232898177319,9.02230866801053,12.1916236671407
Solyc01g005150,3.8410290470857,0.254966520771578,1.61333711935856,0.44971685971847,0.557656035838227,8.38379562617306
Solyc01g005160,0,0,0.104022242144872,0.0858216649691155,0.927286365172334,0.561450078789072
Solyc01g005210,23.8062241851098,51.9469691538963,34.9785807817709,23.7640440970109,45.2889086980612,69.3343932243017
Solyc01g005180,0.26345943743918,0,0.198147075184183,0,0.807343641663816,0
Solyc01g005220,0.349920758069949,13.7101693250537,5.03493886553918,9.90613876064719,14.5393371299308,8.04684139847406
Solyc01g005230,0.57257276170244,8.35350340530696,1.14146399049915,0.162179552856032,0.184350784452349,6.66440155639121
Solyc01g005240,52.053976537958,43.3152227528256,42.325377010296,27.2687322658917,47.4094104171149,40.0288042073033
Solyc01g005250,115.140220641442,51.1837173270578,72.8480331996107,33.7623431640672,127.171951686542,51.9334660160246
Solyc01g005253,6.59868173302125,1.78710910270932,3.50508583335192,0.961079505808108,3.52987730349238,6.73823834394981
Solyc01g005257,14.7821740163263,7.82805827188144,11.8991838768435,6.22645317306377,3.53942555364022,17.6958629783833
Solyc01g005280,11.9863903867292,10.0832854332368,5.94072105036695,4.72691241407683,4.5736284063008,0.21614279486571
Solyc01g005290,25.1850101334933,5.94256273769617,9.96141134265121,1.43702934056444,11.4856548998596,0.583625897807274
Solyc01g005300,74.8288611807234,42.6441336642097,140.406805888741,11.9336680455631,83.1931137877049,84.0357546105527
Solyc01g005310,0.0979654736799543,0,0.101949443785759,0.502416316304861,0.109474578701684,0.450055433700997
Solyc01g005320,4.75721252891892,0.382840357375413,0.18810838912557,0,0.262772139195795,41.8815747185479
Solyc01g005330,58.4776114283735,139.260310376528,75.4344796540209,27.5232902876137,45.6523852029135,64.5133984019624
Solyc01g005340,4.39409539746989,4.72195812510879,7.12512093190482,10.9733433831298,17.9312021304216,20.6010923583372
Solyc01g005350,1.68918221582552,0.418491551387937,0.46953568849995,2.85123958392166,0.0426132602304655,0.121542212527276
Solyc01g005360,0.0205146091669666,0,0.0131339248805915,0.489932077040517,0,0.156630457827379
Solyc01g005370,1.08438152340529,2.57525961378091,1.11002123195377,9.79795204096761,18.3949894411831,8.02847041370665
Solyc01g005380,17.1796564666202,13.1863208746338,14.0901385915751,6.59756694077674,15.68181933298,8.85970834631092
Solyc01g005390,0.919263497219075,2.79768678716664,0.409640342312677,3.22117403962732,2.1004566952757,20.3582742516545
Solyc01g005400,3.99054580421109,14.424721132043,7.67819352518471,5.59269735860742,1.1098382821304,6.83003486831459
Solyc01g005410,68.608327568077,17.0440792816607,97.6394034334403,15.0963098771878,12.4673194998656,26.3332444878115
Solyc01g005420,1.0437444148095,0.359589408618563,13.0431018929834,3.94914306227748,1.25884454722771,3.38118318813846
Solyc01g005430,4.85916567325768,18.0810924289879,10.8333279546005,13.7980519058288,9.71379138584866,13.4587058935094
Solyc01g005440,92.353853561553,28.8207487745119,288.994033416159,141.992521414648,241.992583393984,117.167925981625
Solyc01g005450,14.6634380869157,35.0562599211828,5.91290223542811,2.97572189204609,4.8213607128531,0
Solyc01g005460,24.8391353283201,6.4726348813695,11.0341514295787,5.72298131651176,5.76152978198684,10.6361441938064
Solyc01g005470,16.1412417251348,13.5358279690696,176.003202158819,14.6315406754274,27.2274229584757,25.3688987489925
Solyc01g005480,8.40584851027448,5.08544053279013,12.250376363295,4.125846171523,9.42187059179648,11.0230530266257
Solyc01g005490,14.7544847254863,12.58177459194,18.3475574964375,32.3044762849333,27.1138152920095,38.9431482016887
Solyc01g005500,1.39480808045981,7.32591122846382,0.636526128058121,0.136019733485683,0.527365010403347,2.41616162329374
Solyc01g005510,0.0249127121062915,0.705997419545361,0.133165786806821,1690.52670021844,5.75056591408094,4.93434272434877
Solyc01g005520,230.385972101511,456.622217336753,130.143764221039,103.342831819822,30.569305924321,3.16945634353916
Solyc01g005530,20.9198754962474,0,11.2068589324403,13.5555382744641,9.58265278719567,23.8563709126297
Solyc01g005540,73.8817591063482,15.635268956683,23.9579389656386,11.2741547943745,14.513757105901,9.88400164451301
Solyc01g005550,156.940508707443,78.2490297632061,96.6710083134694,85.0789393486498,58.3494119089527,111.163737304785
Solyc01g005560,212.03193287736,241.950663504798,273.072867430935,256.689677515041,187.462472571547,763.635748787656
Solyc01g005570,27.185541177459,36.9434031908444,28.290751928659,33.9655732978887,26.9538639713566,45.1021187942828
Solyc01g005580,60.1841787432373,46.0361646111499,30.0878025628938,31.7440218862036,33.4931667412113,50.7847395984768
Solyc01g005590,26.2117449642594,7.07712125969455,95.0979100065458,180.450419889094,30.7581396914975,81.7168244298364
Solyc01g005600,26.4548377560835,39.1722076524474,24.3393821895063,57.66542977389,48.7851278557137,66.3843015889116
Solyc01g005610,0,0.209245775693969,0.036609022179644,1.30044093896102,0.0220136018292419,0.069456900214953
Solyc01g005620,420.60960804684,462.72289797184,458.060555012494,209.685806336353,331.922555491567,371.49839214494
Solyc01g005630,0,0,0.0190209039760055,0,0,20.5507568730553
Solyc01g005640,16.3060569203751,17.6765761908455,10.9046494379709,20.8825805149703,25.1369409637307,28.1494989795344
Solyc01g005650,0,0.104622887846984,0,0,0,0
Solyc01g005660,0.0908004792860969,0,0,1.40415613289516,0.0874514129860038,0
Solyc01g005670,5.05168678739746,3.72299953347106,4.22274839622977,3.84877168970809,4.8901034582533,6.32746601136904
Solyc01g005680,15.0057685777176,28.0551152010122,3.128732751436,0.296126003995642,0.103878858786645,15.7636319406545
Solyc01g005690,26.816835987854,15.6708602463268,20.726979618742,16.3045350175605,41.5837149421018,48.5395995732068
Solyc01g005700,8.34708452380753,5.89529245086406,9.67691298464868,7.23540160993739,7.86222277313535,7.54193936402345
Solyc01g005710,0.144468811900213,0,0.391886553706831,0,0.120461183661534,0
Solyc01g005720,0.00952497315119277,0,0.19505162942415,0.426377443967323,0.0884491082319462,0
Solyc01g005730,0,0,0.590998414562469,2.28791251776102,0.11538848017791,0.145899891076488
Solyc01g005740,0,0,0,0,0.231510198551346,0
Solyc01g005750,0,0,0.0254412232793665,0,0.0599706108962353,0
Solyc01g005760,0.107132659072898,0.406091306132263,0.670173212174015,6.87074320856577,6.83025060079824,5.43067392331854
Solyc01g005770,4.87241447167796,0,6.78887631137241,2.77486709506662,2.074556796142,1.66442767654196
Solyc01g150100,0,0.232496724450819,0.15335435728955,0,0.0575708428987337,0
Solyc01g005780,0.0888631505830824,1.38179894901315,0.166443656769139,0.062438187152726,0.223075850854786,0.415507456087754
Solyc01g005783,2.17104111565095,1.41745014302567,0.648415965083127,1.44096417898758,1.26929957737451,0.319231353384894
Solyc01g005787,7.13493779369756,0,8.10835645589798,2.60190663135191,3.26438177531791,1.83376688310541
Solyc01g005790,4.6001069106131,0,7.07565586565574,4.09113796566267,4.39459231639285,4.12523453251891
Solyc01g005800,0.445702980608198,0.127873836603835,1.46936446916726,0.197438247481788,1.13068411218036,3.85125176280352
Solyc01g005810,79.7445721165546,70.3591156000192,44.2432710231136,30.3519792038073,58.0550517608497,45.8411587373924
Solyc01g005820,266.384228565077,105.618470271129,268.027689152323,201.827326842912,194.202951718495,232.930208959681
Solyc01g005830,45.2434305911264,20.6346633988841,43.1915881211052,7.60146074482328,13.7667106580938,18.6806001947123
Solyc01g005840,41.0634422053982,48.4626428968784,23.1123762821851,33.1952412672553,32.7906928417817,27.8616691053649
Solyc01g005850,0.737603028410014,1.01986608308631,1.5442954388391,0.401098820829987,0.675230404006812,34.1285995387347
Solyc01g005860,0.783681467252924,3.22546673718357,0.47310407955326,0,0.960906805391588,42.1564357723947
Solyc01g005870,0.158742356899447,0.104622887846984,9.12469448474871,1.92126307312441,0.10441817623424,0
Solyc01g005880,0,0,4.99357336783042,0,0,4.36607530538125
Solyc01g005890,0.0684547019599998,0,0.242251988475087,0.092946277206729,0.0175979202670981,0.404178594965058
Solyc01g005900,1.82217058662474,0.127873836603835,2.47993406017352,1.55271078912463,1.72396885703268,3.99462642370071
Solyc01g005910,34.0002140324626,31.1689797308947,25.8948308119884,16.5302336513772,13.5782116639552,8.61047503736833
Solyc01g005920,2.16610391774816,3.60908824699508,3.70415704599048,1.8887931845963,2.05756319314008,12.0514651686256
Solyc01g005930,9.48432391988938,5.58453563394979,10.1557987153932,20.7852008891955,14.7375521076703,2.07948056199073
Solyc01g005940,0.0218252060597557,0.939275296432271,0.0399930995201957,0.061833568900598,0.0244110072163988,0.605585930273
Solyc01g005950,50.5244211550567,21.2182422857606,34.1647921793396,39.4300730172116,44.429894290241,53.4363444281941
Solyc01g005960,38.136640255514,30.3001530025649,63.3969976048536,49.7144630780344,29.8534912927717,44.146644485886
Solyc01g005970,7.17725372167105,6.63849060617645,6.89960628178831,4.25914128571388,5.37206289936558,22.7940547056103
Solyc01g005980,13.892837180438,6.04563608378866,7.28925691615843,12.5456037781671,8.85327289018996,16.5375073864752
Solyc01g005985,218.764398488184,198.661858511046,93.7251858468112,30.9311636458171,22.5940548028785,70.8173027127505
Solyc01g006000,9.76415262772126,5.45588064490986,11.1357454460144,9.11479769175499,12.5589275060546,11.1471718233649
Solyc01g006010,4.92098731581785,3.85243567494707,10.3232811334332,6.61871590699254,11.6160251594329,12.2904187712869
Solyc01g006020,128.821165884317,226.926838630878,124.994024639713,29.1877461073975,67.2830413381524,23.6034427654516
Solyc01g006040,9.36309366020486,25.8410328269574,10.1599996389807,13.8269668856909,11.8865044823695,13.9261549263229
Solyc01g006050,0,0.127873836603835,0.0483622701571523,5.67196801352107,0.0660318507949787,1.03248011260817
Solyc01g006055,3.35293578509138,1.25392511240931,0.690470928612843,1.31346742406727,1.28766055298055,82.6261536505942
Solyc01g006080,0.13074310977324,0,0.03797542356884,0.0912122048707825,0.0332153797419216,0
Solyc01g006090,17.1974169537882,2.91237922607871,13.7930422136807,7.32606400157344,6.74309864878439,10.3906253750586
Solyc01g006100,44.6763582432727,2.92634177620657,37.7903736012002,3.10825943846262,5.00296037858119,7.53449904264486
Solyc01g006110,46.8338101812522,23.7686287415438,40.928508247663,64.3705782669235,72.4785153013956,76.5041069521296
Solyc01g006120,40.6563416411383,146.862825717178,89.3197921533678,117.257474917951,90.1079900176228,105.360266337949
Solyc01g006130,108.693858081182,1.12605127580548,49.6937338672365,37.5785823324961,38.8576636473145,7.53693353611218
Solyc01g006140,8.46961762958218,0.104622887846984,3.88487137345096,2.19416175030852,0.907001591488476,0.936513123693299
Solyc01g006150,17.2418645192956,13.4552499455332,33.8364152395826,26.0997152269946,19.5833698152491,11.3663100386428
Solyc01g006160,1368.11541218798,326.545597773179,695.871743111174,353.708430483356,595.474612649302,549.586236557078
Solyc01g006170,46.9291110780176,10.4219673504067,39.1710773232676,15.1263316868115,24.6527597093662,28.3922171561404
Solyc01g006180,9.86302037494973,0.533965142736097,10.3979066977623,6.61381843455749,9.91686397722118,12.3284439467661
Solyc01g006190,44.5169350896405,63.3702856945001,88.5525934769332,57.1790571525895,47.1867844067246,58.3371468798384
Solyc01g006200,8.27096713589606,8.31168842240979,3.16762649697644,6.95146379969881,7.0345728706286,5.75198563281729
Solyc01g006210,16.1726811847998,0.360370561054653,7.78169139656117,2.5700120062901,3.91978045180296,3.18654171748544
Solyc01g006220,15.5071699238722,2.875165727194,11.7553747570105,3.57727218647933,5.84209608326988,6.8687073359667
Solyc01g006230,24.9036459465077,38.2747944801634,25.7001715194498,31.3284525608714,34.1635758221766,37.2016693155072
Solyc01g006240,18.0814006659048,6.13939550501678,1.36639773312161,1.49212159741617,2.34918957066257,5.21993077703054
Solyc01g006250,6.07096435395625,2.33191218582891,3.10921500617439,2.77741201898225,3.25382341977807,2.36871331501195
Solyc01g006260,11.4571755545779,3.78190167624043,12.2037887057531,6.60753732956121,7.60716976008953,8.3564867923663
Solyc01g006270,0,0,0,0,0,0
Solyc01g006280,59.027738506101,162.879590728823,82.2578262836258,129.324590367798,109.669489770291,124.910856280091
Solyc01g006290,47.6372807921882,2.89378966570304,3.06463208266081,22.2323778754556,1.15859877242373,6.21760333947126
Solyc01g006300,19.4015229785675,13.9404041115807,13.1220439874296,18.2573005903756,1.56700221918095,29.1406991869396
Solyc01g006310,0.0387173905709246,0,0,0,0.0214427049000629,33.0190575487495
Solyc01g006320,33.9056510579961,9.03391918190486,11.1953872243991,7.84384991659279,8.2871152744027,3.30365764304354
Solyc01g006330,52.521547855928,36.0490547239359,46.3618609798669,6.09618400776612,1.80028956286323,0.280680109437989
Solyc01g006340,4.17544540614353,0.405310153696173,7.41135297895505,7.82878916396885,6.70651320655557,8.06554137262569
Solyc01g006350,29.0803510861908,23.8779257808896,42.9995284663746,24.0723153580459,44.7854385314671,51.9399902749556
Solyc01g006360,9.01276334615563,0.578904735377618,16.4747167273776,11.6526464597608,34.8904720923103,39.0463076229448
Solyc01g006370,46.3462430722538,26.885652259304,71.5937123771709,21.7643305034701,69.8808667482508,53.8754186461649
Solyc01g006380,2.55790043341972,0,1.55779494140134,1.10573177836596,0.392794069131895,29.28063322773
Solyc01g006390,14.820900605523,0,97.9279445252707,7.21388017867772,15.1121931867655,1.93383121514211
Solyc01g006400,409.374259347023,103.706982615313,1600.42693472973,508.885159501296,393.95710847548,276.940899098423
Solyc01g006410,0.0458948482036707,0,0.185420861025441,0,0.0555489530167811,0
Solyc01g006420,0,0,0.0580090436786157,0,0.0628644857969377,0.183153472333729
Solyc01g006430,133.972825522777,377.329784812436,335.298682510426,1253.53944341133,462.827349885818,767.155227739101
Solyc01g006440,0.659192479161673,0,0.0153041885505824,0.15340244703018,0,0.25496092059062
Solyc01g006450,177.61214337909,37.9547148864867,52.1091108849446,15.6174836862966,72.6275829655028,8.94235668301826
Solyc01g006460,0.030702290665102,0,0.00368434431122894,0,0.021707945017265,0
Solyc01g006480,17.7914175856674,12.3911655178727,14.6296958997998,11.6917770278644,13.7552228833964,14.7479158577913
Solyc01g006490,5.18965669676932,1.85841149073437,6.29954044478112,6.24187126623705,18.2646800829641,15.3058456297388
Solyc01g006500,14.0667073043219,8.20550322969062,10.4675722299605,7.9991128013573,8.92867260955897,7.69724619300671
Solyc01g006510,49.0014720103532,97.2314156004231,65.7964151998312,63.8077800058055,83.1170614410509,49.3110345056417
Solyc01g006520,0.77023075577454,9.54619568075629,4.25554112699532,3.20025081372772,1.39793045592074,2.0719867831275
Solyc01g006530,0.0183944084078345,0,0,0,0.0322435564522868,0.0328737001624642
Solyc01g006540,8.91072933767236,0.150343632924594,9.72766612901569,47.7214237360604,120.106494772862,0.416550706618839
Solyc01g006550,0,0,0.342955993368252,0.665892333639098,0.417645143177072,0.372424781354008
Solyc01g006555,0.188942686840069,0,28.1226175599688,11.6016532159175,0.613469211586749,0.0925901071553155
Solyc01g006580,8.15686561913856,1.70728670537369,0.173513351940764,0.052047276590567,0.235774650040887,23.9442166497329
Solyc01g006585,0.647989622517908,0,0.134823121460376,0,0,0.157246506825717
Solyc01g006590,0,0,0.00369019440705752,0,0,0
Solyc01g006600,0,0,0.000974258644682509,0,0,0
Solyc01g006610,0,0.300687265849188,0,0,0,0
Solyc01g006620,0,0,0.0394894792140842,0.0935788337508835,0,1.19018437409726
Solyc01g006630,52.495290870092,13.4699337437284,36.4295174651993,14.9822488320323,23.1460253471902,29.6651835029114
Solyc01g006640,0.0232804999338103,5.52407118630823,0.00464587291583881,0.270180553722707,0.00581149965316897,0.0345331591796939
Solyc01g006650,0.790462713497883,2.3791952357787,2.26602190894975,8.86819961941061,0.499316070059948,1.8487127755567
Solyc01g006660,0.467603574430032,1.35932915269239,1.68729395084683,2.52804352215616,0.248225809569444,8.91731148416876
Solyc01g006670,4.8565632358539,24.4964218505936,1.86806359698523,0.706289101545131,6.1678622472007,7.1290452905826
Solyc01g006680,25.5095154777447,23.8957813300802,14.6036131215665,2.78406425456772,43.8429082479342,13.014696357401
Solyc01g006690,15.5742918243921,71.5494133656895,15.9472358343701,16.7537400401878,5.55349036580014,19.3806601160585
Solyc01g006700,44.6470839876212,21.7204619966647,30.0650813707933,14.3470216672182,26.0524230494903,32.6538717362372
Solyc01g006710,12.646181035701,2.29704214425248,11.6067740256813,6.30735259772086,11.0485521031625,14.820506931019
Solyc01g006720,6.74732853325788,4.4127636130667,15.7637791564803,36.8291895695357,4.58220042842976,5.37847363446918
Solyc01g006730,0.1863220352137,0.592086133069382,0.294192901539691,18.6732192569143,0.797620633979117,0.0381057559888967
Solyc01g006740,5.01621625644678,4.366261715553,4.9396581057272,4.20584867926529,5.486722422208,8.33678676975865
Solyc01g006750,0,0.150343632924594,0.143147409161241,679.056827328875,1.23227999111794,1.22182724684839
Solyc01g006760,0,0,0,46.811180731239,0.0814905143153598,0
Solyc01g006770,0,0,0,0,0,0
Solyc01g006780,1.14137658707081,0.150343632924594,4.74030950712414,20.7588837946106,1.48322480112981,11.3947121693807
Solyc01g006790,1.76692393359536,1.50732932830871,10.7911864651629,86.9133974213607,4.49147902516284,49.4968682333964
Solyc01g006800,53.7504987517436,44.4041587234681,58.7044385834084,69.6622399144821,68.4620793980515,94.9031060743035
Solyc01g006810,26.361028262241,1.42673854165467,19.0084790250824,27.1990476507222,20.5607539583435,22.0534120208388
Solyc01g006820,28.8039947410974,0.705997419545361,116.135351815942,48.1268742547699,261.727705795819,159.934520248403
Solyc01g006830,63.1856899905022,162.242347000653,112.434034713007,35.1415428806001,92.5806794001943,70.9236082515345
Solyc01g006840,0.105613289495178,0.104622887846984,0.0395749530669185,0,0.127261555367759,9.52497764316717
Solyc01g006845,0,0,0,0,0,0.400154678850326
Solyc01g006850,1.43906176118394,0.441742500144788,1.29284486000398,0.65992565415133,1.14592091364169,1.67622062455763
Solyc01g006860,26.8804255631094,7.43671066831312,15.1711544768357,14.3146856466329,15.2215090278365,15.7667307336941
Solyc01g006870,8.62861482355256,19.5040106390662,9.66387575869127,29.0832337017831,14.8577273871937,20.2129213633841
Solyc01g006880,3.88668806469732,29.8181578243952,7.29991743986679,4.779441150585,11.4296355808974,9.40154821902706
Solyc01g006890,7.70864612995992,13.7024304681792,16.7073006511287,6.77320655247163,8.12004162653665,15.7577592019673
Solyc01g006900,226.502123571309,269.700033851591,277.370022532089,416.612139412566,845.291449676375,617.537122507578
Solyc01g006910,0.093745466790382,0,0.789823732564528,0,0,1.2742605373845
Solyc01g006920,1.3407767171592,0.509933041543157,1.00994603016898,0.269392181265671,0.843389421789596,0.920618845924703
Solyc01g006930,1.3539093121979,4.10973288990924,6.01652201830568,8.27746362062629,20.5644224332885,84.8473347340058
Solyc01g006940,173.452084380439,72.4714816935121,66.1728555140973,36.3745022104308,53.501468663756,8.0802589476247
Solyc01g006950,0.115939454956215,1.10358147948472,2.92744456872893,1.83980125878923,2.91953435251562,17.9433305197113
Solyc01g006960,11.1751365415474,10.1684904670209,11.5620233178277,8.09462538432809,22.2489850561931,27.7501106216851
Solyc01g006970,11.7935128711418,13.9171315478081,18.1745149624937,10.4745219054946,21.5136932579756,19.0774807672787
Solyc01g006980,116.890062541951,66.9189094938536,51.192988414372,20.5969121132496,58.3468455048574,34.5618559477142
Solyc01g006990,7.7419790552023,30.8683523694142,10.7788992262088,18.5025569295956,26.0215490410317,23.2949900132214
Solyc01g007000,0.0392805526155926,0,5.97593598508118,0,0.396550323361206,1.6853977365246
Solyc01g007010,3.50460883543513,6.26571979986612,8.70360937259015,0,0.530126433907548,6.28506816452734
Solyc01g007020,1.58690276818923,5.55816007544858,14.7788250044252,0.0961581426978231,0.663999413532409,8.91313819172386
Solyc01g007030,0.0415706819970869,0,7.24276720555092,0,0.63294642075874,7.72016565925992
Solyc01g007040,0,0.127873836603835,7.2175374834832,0,1.11584579606578,9.04305738133868
Solyc01g007050,0.0277468593441176,0.104622887846984,0.0736200241365477,0,0.149375531836248,0.063986547692057
Solyc01g007060,29.0297395023241,23.1788860657827,17.8596575193135,7.2218801086931,8.29945782155909,12.904264755581
Solyc01g007070,8.51951622803346,17.6989605565622,23.1392567212261,97.5453181090749,189.9270004568,76.0965584498305
Solyc01g007080,3.06934612734746,3.84625912294476,1.26353666640996,0.174163263658202,0.0259434898116916,0
Solyc01g007090,0.138872035122623,0.104622887846984,0.0288080818374172,0.0378332183227554,0,0
Solyc01g007100,20.7667195751259,37.6175825110712,33.5819831243218,26.2558532490182,9.61345591594126,3.97194317500333
Solyc01g007110,26.4809571588731,42.252026523221,59.4963837007547,133.981038590071,116.571745631109,64.4352773152968
Solyc01g007120,34.5006357530764,20.9648253067435,18.7410181917537,20.2954536026411,21.7768662057608,25.9707662619143
Solyc01g007130,11.1640866096242,7.23908398543873,11.6084813963692,7.06201819548744,5.63367872576412,45.177892849709
Solyc01g007140,10.583205447983,4.48329761177334,4.92929055217737,2.52461043877969,4.29417372603191,7.63497902324236
Solyc01g007150,44.9424702206971,24.5389836077935,38.6709571227297,25.2538474574533,74.5107848548106,64.1056855046708
Solyc01g007160,8.51870560733287,0,4.44014648054345,0.805501717598061,1.90456842075525,1.99091227467467
Solyc01g007170,8.49350415107744,4.00511000206226,24.8773284206497,0.245696162702727,0.513884639977553,6.67851698100531
Solyc01g007180,8.20068898864507,3.02707166499078,4.37975795016638,7.10455722620661,9.69181736174617,9.07066101395892
Solyc01g007190,0.494122492131656,2.12422871500713,5.58142671461419,4.24107257635964,6.96218875115799,7.29109803166672
Solyc01g007200,18.7368652529429,0.766461867186915,28.2592475794746,7.79533439714753,0.476338784560004,0.452638018626496
Solyc01g007210,0,0,0.0325479060754464,21.8419165499451,0.0694123303051683,0.38586702423708
Solyc01g007220,2.13849683101102,4.90560949473764,17.3760463827398,145.506533818184,383.544085948861,633.938301719821
Solyc01g007230,14.8591458945744,4.05777568846059,13.3532464935723,16.0863754608599,22.5467414460479,27.3343747551261
Solyc01g007240,0.329835353517968,0,0.0949102301150951,57.1322607601157,0.338168936290188,0.816419999004526
Solyc01g007250,37.713471782627,1.27717606116616,17.15604980429,10.0320400439253,15.0044757760865,21.766408983704
Solyc01g007260,3.67708192577118,2.46829326862565,1.17202504546477,1.22220214355422,0.502562794923545,17.6455485810868
Solyc01g007263,0.192461393001769,0,0.77020251178068,0,0.218083963149248,0.150902608722168
Solyc01g007267,2.80324848811938,3.31534592246661,3.48786244042991,1.23480853686104,4.07809631761964,4.400122003934
Solyc01g007740,73.1049689677999,88.1905730922133,38.9698850517843,49.826502875942,94.1176588747278,40.0304015326137
Solyc01g007750,11.7102029465517,44.4319983931197,12.2295542595725,8.19303699300611,12.7382464599312,3.0402984304516
Solyc01g007760,23.6727107809457,4.49335439972075,16.868286698872,9.59611147254135,17.3390341340682,16.4074453252751
Solyc01g007770,2.17679059664348,2.39159548103438,5.62075332575341,15.3753966694548,19.8104949783905,28.7005217889911
Solyc01g007780,1.19767726066275,2.02038697959623,3.3507093677437,2.48982259980084,1.49825030449843,21.6881701477886
