coty,In,hypo,leaves,flower,fruit,root
Solpri1_01g001170,11.5763231189667,13.7123569077252,11.328004784623,11.69414134913,8.66753894850157,9.78392522782971,12.2737154248668
Solpri1_01g001180,0,0,0.0853696875693122,0,36.0281289985315,0,0
Solpri1_01g001190,0,0,0.155169903430287,0.019441390455129,0,2.8497307897711,0
Solpri1_01g001200,1.30198181993008,19.7556728713857,10.2767455507365,9.70895685237863,15.3047333433709,40.1842948197525,30.8803124753137
Solpri1_01g001210,2.17263551751608,7.87451949259615,5.28180802405837,4.47455055562388,163.201173438192,5.38670971287948,17.0708943461611
Solpri1_01g001220,21.442616131011,48.6379773450141,57.1019784511413,17.326016984739,37.415949376564,85.0438961655102,72.780753266374
Solpri1_01g001230,9.5188717757927,18.0449627008051,20.8882609692314,7.81024443339627,38.2781765207197,12.1102689315636,12.9001055015486
Solpri1_01g001240,138.157317752322,144.006552899324,288.410074027368,68.920548469198,82.5265300483748,70.7152119285412,124.313280186604
Solpri1_01g001250,1.52767209725496,1.0234973582184,1.56900306232529,0.788218822723634,1.48175008822372,3.92367894572076,1.50241102574477
Solpri1_01g001260,52.709295316866,83.2423626874467,66.4096515706131,44.4365709317873,31.4831569356156,46.6102343169037,46.9188866892371
Solpri1_01g001270,0,0.0204459124684465,0.014205762870311,0.0401426165330288,0.0578625246573767,0,1.01766013330427
Solpri1_01g001280,0.0760028834237515,0.119676356479623,0,0,0,0.211438806871155,0
Solpri1_01g001290,0.885740919955349,2.63548803562044,1.41901885278868,0.597446378490561,0.633136045095276,1.27289825934133,2.44840323792547
Solpri1_01g001300,12.6352121556834,17.9710113984614,14.3191688140866,12.8368702590707,13.9596705834148,7.26340736093121,8.29313359700956
Solpri1_01g001310,12.8235696413848,19.2792878017298,17.2811624354202,8.36934250393534,12.1729371005892,2.19729177385413,23.4657787871436
Solpri1_01g001320,3.48323251156019,6.31303199456356,7.62585014127836,3.28555986782244,6.36531510217732,7.44026022467623,9.53227169165824
Solpri1_01g001340,8.98473523707779,16.4018739988081,10.4613887985367,6.46357867460703,10.3745850196235,10.6170811282174,17.7171654477828
Solpri1_01g001350,1.20530501234686,9.01165238344184,9.95294462327782,1.06350533150482,1.80990087364214,0.317331136243342,3.04140633435754
Solpri1_01g001360,279.341709852579,428.606802571009,358.572706764863,266.165692457614,297.645228786688,362.173108022839,257.917386730116
