Setu-1_S15,Setu-2_S16,Setu-3_S17,Setu-4_S18,Setu1_1_S7,Setu1_2_S8,Setu1_3_S9
Soletu1_08g014710,3.20864494438935,2.68348550316255,3.80265020542511,4.92466527824361,1.39719147965434,1.15190186361079,1.40837542444718
Soletu1_08g014720,2.92783467543071,4.80866194190873,3.82403278412422,4.10498944669703,5.21547156423399,5.75548925785878,6.17605706264288
Soletu1_08g014730,1.74635443324015,3.31938254182666,2.09761920195507,2.43665902866651,4.96771798281827,5.19464846377091,4.52056164309252
Soletu1_08g014740,38.9959857794888,45.8470536813663,33.6477746839927,45.0995662323363,159.70831615129,130.75504865944,116.222737755994
Soletu1_08g014750,6.82371824840135,5.47179465879239,3.67123823675508,4.46297790840828,5.06269816771946,4.82286911520541,4.5119172518668
Soletu1_08g014760,13.2028945913694,19.8988754004871,21.7854797753538,15.7701577688642,26.9532308281631,26.9719027404109,21.624932391025
Soletu1_08g014770,34.8468141380812,41.4738164622507,43.6053607868871,39.8528051014861,57.9228515818162,54.2781881869371,57.7173288214584
Soletu1_08g014780,28.033195847194,39.5354766142182,36.1244819433906,32.7400739478701,41.0078729077801,33.9510283890348,35.8330672543719
Soletu1_08g014790,1.3708362552592,0.781684951256056,0.329313728878363,0.573811445366778,0.539932260151779,0.674920459270728,0.185139461702741
Soletu1_08g014800,14.8095138551817,15.2673507645869,17.084832146714,25.5666614567781,19.4297149384319,18.331354599484,20.7497447922538
Soletu1_08g014810,0.171426278396684,0.244378826352207,0.308860887377892,0.717564626725238,0,0.0395626787011453,0.144700765601584
Soletu1_08g014820,4.93892572206727,5.17637395254918,3.38199383043514,10.81982829114,2.61342634752158,1.54108106370874,2.1039523945475
Soletu1_08g014830,33.0843538798108,32.211773059997,33.0550689836918,28.5865866686843,37.8741280520306,36.6280556331076,34.6390747720871
Soletu1_08g014840,0.852372855456102,0.729066325113212,0.819056491533694,0.178395230759415,0.881277360081183,0.419659078075345,0.791435866820877
Soletu1_08g014850,0.126105676048485,0.399492195029333,0.201961054808359,0.0879765665723192,0.365621480294429,0.142283026321276,0.581903085652968
Soletu1_08g014860,0,0,0,0,0,0,0
Soletu1_08g014870,3.81729028155542,4.41033540647739,3.1466418457116,4.54293619634685,6.14182542524876,4.64671014554582,5.50296306155569
Soletu1_08g014880,35.8557903887484,50.0844422626917,43.5686758206486,37.5217368755791,55.0259274097927,49.5344881268431,51.5504680112756
Soletu1_08g014890,18.1722550144592,31.4197406907722,27.9636860495927,21.2313644241711,34.254525959956,32.1250909989658,37.5409585612146
Soletu1_08g014900,41.6431764146376,45.6824169072615,41.3203386907234,36.5493061006993,31.5158177832388,27.3986255106327,32.8437228988897
Soletu1_08g014910,424.546447988319,398.231886927542,422.705622326564,399.682237316599,322.915891498415,296.365915379318,288.434800020846
Soletu1_08g014920,1060.76670545969,1336.91410897376,1395.9538900403,854.026770772274,1316.66885340842,1399.00959199982,1305.98689330941
Soletu1_08g014930,55.1986702467277,66.9032188394266,60.9403083636987,48.1262574528044,73.36058459674,72.061884547342,68.6640875332933
Soletu1_08g014940,86.5844680671573,80.7588553236046,91.0428143147479,69.317129917959,94.2804366088142,98.3179199697584,85.9298138858959
Soletu1_08g014950,82.7134106709054,68.3691266048662,65.0059078954061,76.6692625949716,59.7787349836059,61.1563553539457,61.9829927924642
Soletu1_08g014960,124.874043945745,168.16648918022,165.359400394122,131.747107856212,162.078665626562,167.146863906976,220.985547146087
Soletu1_08g014970,0.766171873504713,0.182037613080033,0.74772832631095,0.801770066352644,0.125738610811175,0.0957781860329611,0.266774054757634
Soletu1_08g014980,21.1501556435983,18.7001253359059,22.489083215315,18.3230912349725,22.9883367747332,21.7517766647675,21.5989941376172
Soletu1_08g014990,159.164016709244,149.107107045141,156.398142942688,156.062566786719,107.030269989779,120.75356556037,106.234107146534
Soletu1_08g015000,11.3777923990137,11.0028720332813,7.11289111475519,12.3938298752244,22.374137688283,17.0960350354817,21.9262890982124
Soletu1_08g015010,0,0,0,0,0,0,0
Soletu1_08g015020,3.82913685881514,5.2876033295729,5.66072136354941,4.79475804068803,11.7894081921763,9.51182865221086,11.3043106656292
Soletu1_08g015030,22.9261094728687,24.2156018942302,26.2533745637342,26.1045361605931,28.7448656255659,28.3283829132975,26.6214073171794
Soletu1_08g015040,0.690815120760541,0.350151089276554,0.442542333820792,0.481941371436664,0.279649954514307,0.24800226849843,0.34986984888707
Soletu1_08g015050,27.0200923929986,44.3945756060114,39.3310117950474,29.1381537536884,64.5009010118976,62.619130277066,54.9006844018383
Soletu1_08g015060,209.573446704026,246.35235508252,254.186290196912,170.30723698486,146.393633469152,168.387030250886,145.797326090908
Soletu1_08g015070,131.12604525982,182.143391693039,193.653086606439,180.4104540013,230.975562369217,211.382655697793,245.29677695612
Soletu1_08g015080,0,0,0,0,0,0,0
Soletu1_08g015090,28.6613318636246,33.8898249834884,33.9936752390568,42.8625370568404,34.4627730780749,23.4341883805438,31.4378750452654
Soletu1_08g015100,0.321116152865946,0.457771056421847,2.69994210133999,2.0162159021515,3.34640368993416,2.2726733373613,2.16843081942034
Soletu1_08g015110,41.2023092144787,50.7566697673264,49.324479914482,50.894953151994,75.6225183831259,60.2088549568028,69.2013546863863
Soletu1_08g015120,2.44953988404151,0,0,40.2812365066593,0,0,0
Soletu1_08g015130,0,0,0,1.06226251043106,0,0,0
Soletu1_08g015140,12.310048510479,18.372014335683,13.8003722106354,10.4964469293522,20.0377533260188,22.4753022427972,18.9345302480843
Soletu1_08g015150,7.51563373512736,10.8840670757642,11.4346324134548,5.39302505295769,10.9832374287285,13.1381369589041,13.0383063332476
Soletu1_08g015160,102.155076130479,47.4937471037666,8.91945158478389,49.1452626149429,3.35957850761107,3.33490109286713,3.21876449757706
Soletu1_08g015170,12.7440146441974,16.9069035591858,16.6233859760571,12.3102759659532,0.00946360142989034,0.0399248722385501,0.0389401309121258
Soletu1_08g015180,40.2328563913568,53.4394613071105,50.2220923853222,33.1931799095121,57.0583752796282,52.3306689470996,51.010319925557
Soletu1_08g015190,64.6402733734155,73.6992003760512,70.5155580535201,76.90240442041,79.5878454252202,69.5694282220485,82.1692862434456
Soletu1_08g015200,20.9050327841197,17.3185639553814,17.8138211310541,21.2984656715715,16.014638203911,17.1985511509476,16.0744335201178
Soletu1_08g015210,1.71450207246265,2.18342224985127,1.52392640142036,2.51182676252124,1.30556484717884,1.02349746922351,2.17081445882611
Soletu1_08g015220,14.8284646551799,19.4552698979285,16.5501258615793,17.3026220449059,11.7585247766387,12.154336817807,28.024101425261
Soletu1_08g015230,3.54508961631717,4.16190833130559,3.33972949717049,3.85528550050616,5.41297114384195,4.25654419813978,4.97560993624208
Soletu1_08g015240,10.0987381029148,9.51955719604523,9.36871143119193,9.45101204133517,8.7178367423437,8.29935612883978,8.5797784765559
Soletu1_08g015250,26.1342674696756,31.9393405652043,34.1184520234637,25.7499573789063,33.0108231712561,34.2383178867692,29.2459362373534
Soletu1_08g015260,53.3132400735012,78.6428970270575,73.5119088023093,61.1089402714054,84.266048679481,78.9755848103714,80.5873772075817
Soletu1_08g015270,0.0739030857227583,0,0,0,0,0,0
Soletu1_08g015280,0.0499296457200099,0,0,0,0.204852348025065,0.115230322314515,0.193869615181407
Soletu1_08g015290,2.98537673367559,3.69289845284754,3.58586060334217,9.81855139849821,2.33304063028547,1.30505453004047,4.24792209351289
Soletu1_08g015300,0,0.454208635749304,0,0,0,0,0.121025017766772
Soletu1_08g015310,1.23444149217311,0.92178593916962,1.05909942955855,9.96528821702304,0.289410926714522,0.393420971233188,0.416796376094613
Soletu1_08g015320,13.2601557572266,13.1062027936693,12.7418612432146,11.7353467222699,18.2921899495221,15.1322080023043,20.159985603994
Soletu1_08g015330,62.3542938514773,71.9629159140493,74.4287299330791,58.9367707055221,85.6239961321731,82.2297702294578,83.5558939003026
Soletu1_08g015340,14.5592264351667,12.9562034449567,16.8517784019135,14.958670782665,11.4906273525405,13.5013183253252,12.1106744431069
Soletu1_08g015350,0,0,0,0,0,0.0455368020712781,0
Soletu1_08g015360,29.0008025557057,24.5352570379432,26.9110300517489,30.9433134982974,23.0504414272204,24.5321088417886,27.9162880179333
Soletu1_08g015370,9.73676755912239,10.922256784802,12.6538639837238,10.6902675513686,18.9524760253927,14.845618835109,15.1845636218108
Soletu1_08g015380,19.3338683704705,17.9193275375657,18.4775172944148,10.5232321208785,32.3482222969686,27.3796679880763,31.6187885354786
Soletu1_08g015390,28.7967439956459,41.8148671681793,44.0479959499541,27.7157334300539,55.36070995317,53.0946039384957,50.4930529095812
Soletu1_08g015400,69.1303393228094,19.0987597165528,5.60005754658075,381.227105608705,4.01038690960903,4.47709016699483,5.45531356263364
Soletu1_08g015410,49.7471072302808,20.5012521505053,2.11516201487465,21.1919467134741,8.88662702013251,8.80541387722384,12.3373221217827
Soletu1_08g015420,14.7502596480595,16.6385136500803,16.0613438856769,17.8879761015798,18.9584295581015,18.1978553462626,17.5473145475568
Soletu1_08g015430,11.1529168541088,11.7006929810655,12.7003256948561,9.59961285959516,14.6268441628539,18.9571998182583,15.2664369961298
Soletu1_08g015440,298.704761547316,275.069444252031,292.245558780937,238.030037430543,376.529616818621,360.682910856024,337.337721523924
Soletu1_08g015450,113.867787806264,101.62517452565,101.363540604593,105.246470092308,81.4045634620678,84.7805966719999,77.9821933434039
Soletu1_08g015460,0,0,0,0,0,0,0
Soletu1_08g015470,0,0,0,0,0,0,0
Soletu1_08g015480,0,0,0,0,0,0,0
Soletu1_08g015490,144.577530388004,161.849926223228,145.672216841036,138.399293875482,168.630948840912,159.936907693718,354.801914019279
Soletu1_08g015500,1.99826890137567,4.68445761099797,1.92016334755974,1.95170574042323,11.4998153687858,9.96129892598272,7.17425454199081
Soletu1_08g015510,1.47392314165469,2.02334806938456,0.983550336916711,1.5424051651459,0.09406819821311,0,0.0691187323690233
Soletu1_08g015520,0,0,0,0,0,0,0
Soletu1_08g015530,0.0890050206313219,0.0845881299909935,0.106907645317034,1.30396571932624,0.131461767689129,0,0.0450774341537108
Soletu1_08g015540,77.9658550724485,86.3813983468026,80.1593524587119,75.5288878488111,48.8962654793451,42.3310112054601,96.9143368859948
Soletu1_08g015550,17.9416729807104,20.6292948055621,20.2786599637282,14.1584126749504,13.1004253874374,13.2773145522052,13.2080336279886
Soletu1_08g015560,11.4442837790595,14.6213325307981,13.947616552522,14.2132899177267,20.8179206089374,18.4978882461695,24.4227384374231
Soletu1_08g015570,27.37821611725,43.3659451159933,39.4921738334496,29.6968594137506,47.6957565530921,58.1407052532281,56.9833824111032
Soletu1_08g015580,1212.08450893896,1071.86597080248,1117.41260298805,782.803102768091,676.330454506945,760.925305376642,674.918221342001
Soletu1_08g015590,25.34064751314,31.1211005997952,32.8004540055125,27.7289042878326,27.0886787062112,33.0421728001707,28.3930506354334
Soletu1_08g015600,55.7871984798335,69.7377287438005,76.8121085701728,58.2133562329259,88.8489304412858,72.0431869853294,77.5110842605395
Soletu1_08g015610,72.003245261747,82.1022747422786,82.4716121017117,69.6462156794658,81.6374596357026,69.3812642726919,73.9944548387104
Soletu1_08g015620,0,0,0,0,0,0,0
Soletu1_08g015630,28.2591590176131,29.5833709863976,25.5435919616763,33.8503517995523,26.32536291599,28.2169957383632,26.4992138609531
Soletu1_08g015640,16.6177609108127,19.3026795457879,19.1888742202378,15.6256732416741,12.1471818981075,17.7737876764289,18.2690296536164
Soletu1_08g015650,25.3905795289352,42.530124893146,41.9343166902473,30.1129920269656,52.1559371414142,46.8781962408196,76.5306894576912
Soletu1_08g015660,110.527501710141,149.095222310419,129.945223327654,148.40921633301,220.626816094173,197.622043633412,205.117371681902
Soletu1_08g015670,33.7463884284576,34.351325031898,29.2084645508599,27.3512924908027,23.618854962599,22.5118923828941,21.5315323864715
Soletu1_08g015680,29.2240917654047,38.6389129909994,36.6471198833713,23.3289902814389,38.4504639666901,40.5109325116659,35.8621276323048
Soletu1_08g015690,26.7306654005238,27.9536717254168,26.2382383171228,26.8697727677523,23.0977573838409,18.3671021708558,29.8579984289899
Soletu1_08g015700,428.79304270437,341.339356002277,335.153256186584,324.082372630656,199.322634381217,214.36590896164,195.687048359527
Soletu1_08g015710,52.8786625593639,57.1314874344003,53.9318387161278,55.4002526588155,73.7889297593127,62.5929254130513,99.7209989209277
Soletu1_08g015720,111.07826574789,151.469144770539,122.587433296865,151.260023441844,180.988771427418,161.060149173293,190.106565637583
Soletu1_08g015730,4.38667601682944,3.48554601215815,2.33218903074513,1.95660296125065,2.89144051884559,3.16438116969555,2.88938963181983
Soletu1_08g015740,0,0.10266633191519,0,0.226092812246541,0,0,0
Soletu1_08g015750,0.457455971959867,0.108688658647645,0.274734730982321,0,2.8903636322464,2.19946145944837,2.45197737733686
Soletu1_08g015760,29.2992205427149,20.4198436159736,21.1155100395122,27.8950731457631,22.7785079730262,19.3220446543698,22.9275046754496
Soletu1_08g015770,30.7628687395936,33.82442719,27.5106401367928,24.4378636769003,35.8559768326022,42.2176936643642,27.9381201586674
Soletu1_08g015780,43.1630153527602,42.4478615954804,37.6439051791652,40.4552411535594,40.5459291544994,41.4336196386522,40.2831787046049
Soletu1_08g015790,80.3194200264545,77.7427887671751,86.580135291964,73.7926906642572,98.5836880382291,83.6521132617241,95.6119285788803
Soletu1_08g015800,18.4446478157291,20.3692758662876,18.8128755718968,14.8805867442767,17.4855914943113,17.2172662126714,16.2301452936993
Soletu1_08g015810,155.772693139287,121.899425454208,126.017386917454,102.42534299797,100.262421086518,93.7506700455746,84.0224590360939
Soletu1_08g015820,1.71078393707112,2.3601570491721,2.01070272561227,2.23302629869857,4.56765818362937,3.24916028797338,3.25148926720237
Soletu1_08g015830,32.5762829473305,43.8108663256105,43.3123084146808,30.0162250653914,40.2645063839625,38.2526227941632,34.9686597623432
Soletu1_08g015840,0,0,0,0,0,0,0
Soletu1_08g015850,0,0,0,0.194748126912361,0.0610832455929286,0,0
Soletu1_08g015860,0.463148297402806,0.528197372794439,0.556306751649723,0.193866913668414,0,0.0285034281441635,0
Soletu1_08g015870,0,0,0,0,0,0,0
Soletu1_08g015880,53.8409267401749,70.770963698645,72.9879154151487,59.8300064060212,72.8452232211044,66.9084849149569,68.3143962009665
Soletu1_08g015890,85.7184394808014,95.6951791445812,93.2287554338896,65.7051277653436,88.8923104770025,84.8507775509075,90.7336009720571
Soletu1_08g015900,59.2356818159096,63.5814777940812,64.1400379287174,51.9604576910853,74.7398997352795,75.698312844617,71.4570043789541
Soletu1_08g015910,11.6009159410485,14.5872119548549,15.2205915259561,15.0908574716396,11.2591279714533,11.0058520228419,12.8053449245139
Soletu1_08g015920,11.5839767869568,11.9411087696867,10.2330461700167,10.5187311661647,12.5330383846808,11.4103319162137,10.8023887115659
Soletu1_08g015930,0,0,0,0,0,0,0
Soletu1_08g015940,0,0,0,0,0,0,0.0181097115377354
Soletu1_08g015950,0,0,0,0,0,0,0
Soletu1_08g015960,20.4915139244633,25.7146232663819,29.1617050416006,26.5887845475176,43.552566729697,31.8001309581403,41.3835950815129
Soletu1_08g015970,24.4117453389646,17.4407909439387,17.8392382164879,24.2954716770723,87.731925753307,46.5287069086125,49.0219445836172
Soletu1_08g015980,1.09341479351238,1.38553850905129,1.31334614721816,1.71632622234336,0.538330087272991,0.644879489273515,0.830655389004583
Soletu1_08g015990,33.8036503997728,35.8176507351607,37.0722819299375,27.0250477653769,37.3688501692739,34.4520935978504,54.6215213234179
Soletu1_08g016000,3.56020082525288,3.8910539795857,1.71052232507254,2.9804930727457,0.993266689206751,0.246492689472788,0.661135700921092
Soletu1_08g016010,337.820791092089,585.079486519439,552.629538619184,260.980275279634,680.813215377988,709.773885971089,634.345845609589
Soletu1_08g016020,148.528598525776,195.30691208546,193.157154272013,145.860341608511,195.358750222318,198.593115227,189.927314988995
Soletu1_08g016030,0.114898904089078,0,0,0.120237384248979,0.216848378882286,0.159101923046046,0.0484930301934214
Soletu1_08g016040,98.725040620267,88.2461676124908,86.7565627374645,98.1383579919875,111.208387429299,97.7930032003946,104.382327147483
Soletu1_08g016050,43.2216607540548,29.9799169540558,32.7764017213053,42.5295541860083,24.0534528444087,23.7611702866783,21.7702225849282
Soletu1_08g016060,6.82371824840135,1.05571232004263,0.38122106082043,63.7686889982801,0.937556792821694,0.683640361845285,1.15197887281705
Soletu1_08g016070,32.3055260069243,29.9504638042184,32.4682478370251,38.7740071037751,27.2228648152961,28.4227372799486,27.3247162586074
Soletu1_08g016080,47.2364857529315,40.5349974985328,42.5351705135149,48.8630319999561,39.6813084238856,30.0359493976435,34.5559713548275
Soletu1_08g016090,83.3797033161401,82.4116488934724,88.9615754177474,84.7263761128834,54.5459656572809,63.7003579536418,63.0028894768204
Soletu1_08g016100,21.6855452809365,32.3155330507965,31.98622388066,23.419287465139,47.6889322054961,47.5380416142834,45.0589702329417
Soletu1_08g016110,2.30012974665214,2.18598538178972,1.10511273810866,0.962799728555493,1.13244219357677,1.20322898356879,1.08726095861385
Soletu1_08g016120,19.5234160995927,27.7417737433425,21.8566741537047,24.5959671396723,25.5390180995249,27.9675373029901,24.2555551554258
Soletu1_08g016130,0,0,0,0,0,0,0.232984491131539
Soletu1_08g016140,0.613112787709938,0.971144920029709,0,0.427732990889046,0.36893873794065,0.25155105303934,0.207011178476276
Soletu1_08g016150,30.1538221411569,31.11817873002,27.6016102454887,29.9178281923337,84.1443839653313,73.8067167502189,76.7955560036856
Soletu1_08g016160,27.119905859031,27.5477753255569,21.9967810393053,24.2908062570461,13.2947422993498,9.71808547337396,9.66874575304571
Soletu1_08g016170,1106.33240644733,1100.77353161613,1060.16748272725,914.638811698837,767.980171022455,816.119036126661,957.344529348921
Soletu1_08g016180,2.11770566329697,2.87516303910273,2.54366466443977,1.26634250011979,2.03560668195154,1.16365596425988,1.12360500895457
Soletu1_08g016190,15.2560696960456,11.8359056413253,8.4144040230517,7.49373020666576,10.7046645983957,10.0356994019825,8.22591757851874
Soletu1_08g016200,89.3286752517994,63.8758686508911,34.5618212797655,46.2901317045535,19.8050677057072,14.7349767401623,21.2793859618619
Soletu1_08g016210,1.56268356833619,0.59405404268484,3.00320713562354,0.654115846117854,0.256456374626799,0.192343744117867,0.369336737849743
Soletu1_08g016220,0.628270733868155,1.49273170572341,0.377321101118943,0.328730853611658,1.00529587056393,1.06330179772575,1.35232302461133
Soletu1_08g016230,39.8818241382051,43.9498326463843,38.7597080043033,35.6707947536054,30.6744124607967,34.3516407669523,22.5387170768554
Soletu1_08g016240,0,0,0,0,0,0,0
Soletu1_08g016250,4.30252793643988,4.18637167111389,4.55271423677043,7.93285948156774,20.8635709488507,4.71262225605883,42.6645319652328
Soletu1_08g016260,153.380890777499,154.625839114133,139.642128058511,148.677114799511,146.442522857883,151.816809577151,136.767402146616
Soletu1_08g016270,14.0321565167422,11.6038850133045,7.6611858587726,12.9677981243721,15.2825930331388,12.0704617448804,12.1675631981968
Soletu1_08g016280,8.85964729956372,8.41998566074283,11.1254054503693,10.1141322304649,11.6318521443846,8.79830736413251,11.9654723576539
Soletu1_08g016290,0,0,0,0,0,0,0.852763581176261
Soletu1_08g016300,28.4163437550367,20.3653141282994,21.4491065888916,37.6989041628581,17.6346017238953,18.372171085989,22.1511993116908
Soletu1_08g016310,37.6821669560116,56.7763926080189,53.4494004187933,32.7869649031359,79.97672931252,70.1191406620211,68.8399701598825
Soletu1_08g016320,42.4257265009301,37.2187771960371,44.9012110331542,33.5305470683891,16.3109971021697,19.5824747747826,19.23303857225
Soletu1_08g016330,1.74786056039258,2.00089774500041,1.90857115831186,1.49651212659693,2.85542442367461,1.8641076074295,2.42765017311641
Soletu1_08g016340,0.580419119947411,0.762527604060575,0.717670502962158,0.678844061565256,1.73138528231019,0.900894522701331,1.32569632618835
Soletu1_08g016350,0.340975433757254,0.720121032619192,0.682599709457927,0.951514599102961,1.43626644403114,0.932647642668989,1.04253732660248
Soletu1_08g016360,0,0.0517427390902354,0,0.113948372129573,0,0,0
Soletu1_08g016370,0.0554773841333443,0.0527243086664729,0,0.34832998309528,0,0,0
Soletu1_08g016380,10.950394811699,14.2806884540515,14.5413459915621,11.9684732973184,15.0057845377101,12.448755771789,11.7902384486833
Soletu1_08g016390,6.07811768256805,6.2029422457693,5.78174724789963,6.7447142724746,12.3716394860151,10.4373949735909,12.354600385589
Soletu1_08g016400,0,0,0,0,0,0,0
Soletu1_08g016410,0.237117622531321,0,0,0,0.194570183838479,0.145928747950428,0.200150769408369
Soletu1_08g016420,121.390356208403,118.096901485671,126.82622765505,72.6604122632084,72.5354611116963,95.2992951027963,74.5754743981567
Soletu1_08g016430,122.728666928447,122.241351822664,123.691290370646,120.30760288138,105.157494951033,188.115990153407,144.983453017263
Soletu1_08g016440,14.3824443692851,18.9820701436356,20.6073958707705,15.9885640816027,16.9916694776882,18.1689150460246,18.5021095959331
Soletu1_08g016450,1.10583729813321,0.975891351793198,2.08727724233128,1.81848411753536,1.95741358707114,1.71356011138317,1.92021172883717
Soletu1_08g016460,11.2821962027294,13.5546247815724,12.0173827994156,9.95004294865928,10.643517351669,17.8715506476794,13.7997885076456
Soletu1_08g016470,23.0952161768898,28.7865326248637,25.9872701498579,22.8043774416732,25.6930753608388,23.8548287285196,28.7887148020894
Soletu1_08g016480,3.26470772767045,3.10269600177596,2.44161191962774,4.38329786149788,1.18276033718303,0.928777201724613,1.47665897638936
Soletu1_08g016490,58.5937020644828,60.0463816460579,62.8017938863939,39.0102473675033,48.942653433836,47.9576943930674,56.9140316884541
Soletu1_08g016500,24.5851327888544,29.4644119676023,24.6678219548242,26.0373862283472,32.3426947002815,28.7416288185901,33.837064318919
Soletu1_08g016510,0,0,0,0,0,0,0
Soletu1_08g016520,23.4520075576687,21.3876641115125,19.7753370537256,20.5753180178576,20.3712918571441,20.246312099319,16.9364222709439
Soletu1_08g016530,22.292625353343,23.201636611341,24.947956753133,16.8419628479853,26.2787747806497,23.5155553378842,22.5071888139237
Soletu1_08g016540,6.11532376922409,0.370969129409654,0.468853444504788,44.9323538575342,0.619244343563905,0.580545988271008,0.483245374613934
Soletu1_08g016550,53.3644343512749,67.1598326197842,73.6140228946176,57.0376867056017,76.6670377077437,87.2242405722119,75.9771081350518
Soletu1_08g016560,25.8686151706448,31.4760968113275,23.1273603355565,25.8400546215109,33.1991216384351,32.8958439406497,28.7420337035129
Soletu1_08g016570,7.51205201928854,8.99361960333152,9.96049785201593,8.16735591816733,1.08872758626316,1.89127830048223,1.35053281674184
Soletu1_08g016580,0,0,0,0.125276572867601,0.176819921453214,0.0920944096470779,0.111155856149014
Soletu1_08g016590,4.0609445185608,4.42884192798372,3.99817210128744,4.87661976333392,3.39781761257575,3.48251640772755,3.55146657375794
Soletu1_08g016600,73.8050944915782,55.6481112379773,61.9898410795066,41.0396052810439,46.9968532250959,46.5740011827574,43.356295758751
Soletu1_08g016610,0.3430919789699,0.434754634590581,0,2.39355239780556,0.037537190029174,0.0351913833511739,0.250989810278576
Soletu1_08g016620,36.7480480381117,43.3302967808129,41.7998353644629,38.3452634284021,50.346156786583,47.045977183216,50.7947135219419
Soletu1_08g016630,70.0322953919658,102.91114390235,95.337291184637,81.3532125125878,143.432494210183,129.473782351059,136.404668605756
Soletu1_08g016640,36.1445224578635,46.5497319114407,46.2530995782213,36.64364406337,30.5667291588855,33.3004042956314,33.0935775881419
Soletu1_08g016650,0,0,0,0,0,0.0935533309880217,0.102651582726272
Soletu1_08g016660,18.2994877831543,20.3051100806773,23.015998523792,34.2890383827287,18.0348044378934,17.9543583018478,24.6174829950827
Soletu1_08g016670,12.5141688018385,13.0618419809414,13.0329108248681,6.96413796591199,15.2902371653818,13.221763343452,15.0571372810964
Soletu1_08g016680,57.0852772323404,47.6932044926362,42.5736788693948,58.2686395721784,33.2502284296136,31.0463411264535,31.3996527047849
Soletu1_08g016690,63.9681008510702,49.916848889527,52.0414321363584,57.7439537700212,25.8592515411128,29.2742537974532,28.8780593974405
Soletu1_08g016700,15.950895667914,19.6067037889816,18.3131351138322,15.586232721671,14.9384945192997,14.9804139628382,16.7600891803461
Soletu1_08g016710,1.18346661981909,1.04439852170573,0.812292088300105,1.23845333287696,0.374571038013072,0.286132830633702,0.171250816605976
Soletu1_08g016720,0,0.0727299809268355,0,0,0,0,0.0129193892278548
Soletu1_08g016730,30.4504867871985,25.5299682179354,16.5179003035734,20.0219492925754,17.3188841981369,16.9265169980108,14.9100353135403
Soletu1_08g016740,91.071673793298,86.2358792548831,87.9597862283237,99.6223751652501,79.504561950848,77.424533900037,76.4352030636955
Soletu1_08g016750,0,0,0,0,0,0,0
Soletu1_08g016760,13.3470802602843,9.47340514974785,8.11733427991783,10.2544130649315,1.38634601414487,0.961784863554986,1.4261086458533
Soletu1_08g016770,0.678601814758145,1.28985214792896,1.01887120536952,3.55065645751819,1.4477741635009,1.95764221611675,2.14802690373346
Soletu1_08g016780,5.7294457305034,2.64897774707045,1.67396993802012,1.81489933703501,10.0736529532302,6.62803884207673,7.0007551166507
Soletu1_08g016790,128.930129885943,135.921040876956,140.995911652408,144.660360209336,145.309073885717,128.590932257343,137.464708723983
Soletu1_08g016800,8.60103171190469,11.9622496383506,11.3389663094582,9.65924100005972,13.00509767293,13.1364535505537,12.2271096586193
Soletu1_08g016810,10.05778818747,13.6862754741011,12.5384363670213,14.3524053828713,22.4833330893972,19.3784234099791,19.6165136841366
Soletu1_08g016820,0.212136318603151,0.604827043458917,0,0,0,0,0
Soletu1_08g016830,0,0,0,0,0,0,0
Soletu1_08g016840,4.12039216916247,1.86472235443404,0.942700003434547,2.46390601461006,0.57960779364536,1.38865423568802,0.463735904073319
Soletu1_08g016850,0,0,0,0,0,0.627042806553583,0.0948998613762333
Soletu1_08g016860,0,0,0,0,0,0,0
Soletu1_08g016870,20.6060108370697,27.01693606379,25.7874199007148,28.4501611489362,38.429328857812,35.1065345612758,40.3602400341912
Soletu1_08g016880,0,0,0,0,0,0,0
Soletu1_08g016890,34.4421902517247,48.6983456826499,43.0430018578499,35.8657787542517,85.1947547734197,70.1555464611845,74.9831361566219
Soletu1_08g016900,36.6181885682928,33.6305668155368,27.9088982634454,39.3505774084683,38.0108461362466,32.3636992421424,30.5351405231868
Soletu1_08g016910,41.0328898211391,39.2548808559973,46.0223221809478,50.6172786496995,65.987473430467,51.8434476678754,38.7187235306122
Soletu1_08g016920,3.50356570515834,3.45776601586881,3.23713769692828,4.79445745245571,7.40839583137493,6.16795109788828,7.46163825025989
Soletu1_08g016930,5.23906329972047,5.05810673040254,4.89444480456183,6.26569464514245,5.73198228786723,6.14145631184738,6.31755509127836
Soletu1_08g016940,18.7407381558965,16.8177931175076,15.2944430381785,37.446306508061,23.8760475756219,23.9010109691344,26.3466938376341
Soletu1_08g016950,0.816125770572919,0.775625377990505,0.490141363911982,0.569363294627501,0.0446455615629378,0.0209277661789373,0.114815170048211
Soletu1_08g016960,104.52785845916,75.7567849659164,72.2652173417728,114.895733595534,54.5394365574245,55.4160708491329,51.266408616152
Soletu1_08g016970,127.004715153919,145.318954747793,126.121930958367,151.559086522273,172.824031799693,144.025883403741,152.249289395168
Soletu1_08g016980,11.7181467162609,13.7177778808251,14.9915063776,9.64402401395573,25.0453447700318,20.5363623572185,20.9932050487282
Soletu1_08g016990,25.2653028682991,32.2046232778775,29.6295393365805,27.8683351589947,48.243453982818,49.9825736647415,44.382007441958
Soletu1_08g017000,38.1095442932339,44.0425245040673,40.1129042812788,42.3814031864414,66.7266771263033,64.5588780932692,72.9445476093411
Soletu1_08g017010,0,0,0,0,0,0.0390853626878602,0.0142954979046584
Soletu1_08g017020,1.07366196216105,1.02038128835289,0.773772118203706,0.449418754413141,1.09245035387353,13.9255441613866,1.06940696060464
